pitch_uid,game_year,game_date,plate_x,plate_z,zone,pitch_type,p_throws,type,is_bip,events,description
716643-57-3,2023,2023-09-10,0.18,2.18,5.0,FC,R,S,False,,foul
716643-57-2,2023,2023-09-10,0.09,2.58,5.0,FC,R,S,False,,swinging_strike
716643-57-1,2023,2023-09-10,0.83,1.74,14.0,FC,R,B,False,,ball
716643-75-2,2023,2023-09-10,-2.12,1.62,13.0,SL,L,B,False,hit_by_pitch,hit_by_pitch
716643-75-1,2023,2023-09-10,1.17,4.75,12.0,FF,L,B,False,,ball
716643-37-1,2023,2023-09-10,-0.14,2.74,5.0,ST,L,X,True,field_out,hit_into_play
716643-6-1,2023,2023-09-10,0.14,2.66,5.0,FF,L,X,True,home_run,hit_into_play
716653-19-10,2023,2023-09-09,-1.25,2.27,13.0,SL,R,B,False,walk,ball
716653-19-9,2023,2023-09-09,-0.26,3.15,2.0,FF,R,S,False,,foul
716653-19-8,2023,2023-09-09,-1.66,4.21,11.0,SL,R,B,False,,ball
716653-19-7,2023,2023-09-09,-0.13,2.58,5.0,FF,R,S,False,,foul
716653-19-6,2023,2023-09-09,-1.41,1.85,13.0,CH,R,B,False,,ball
716653-19-5,2023,2023-09-09,-0.31,2.44,4.0,SI,R,S,False,,foul
716653-19-4,2023,2023-09-09,-1.15,1.63,13.0,CH,R,S,False,,foul
716653-19-3,2023,2023-09-09,2.25,1.97,14.0,SL,R,B,False,,ball
716653-19-2,2023,2023-09-09,-1.65,2.51,11.0,SI,R,S,False,,foul
716653-19-1,2023,2023-09-09,0.22,2.16,8.0,SL,R,S,False,,called_strike
716653-55-2,2023,2023-09-09,0.18,2.08,8.0,SI,L,X,True,field_out,hit_into_play
716653-55-1,2023,2023-09-09,-0.08,1.63,8.0,CH,L,S,False,,swinging_strike
716653-42-4,2023,2023-09-09,0.06,3.54,12.0,FF,L,B,False,walk,ball
716653-42-3,2023,2023-09-09,1.56,2.4,14.0,SI,L,B,False,,ball
716653-6-3,2023,2023-09-09,-1.08,2.7,11.0,SI,R,X,True,grounded_into_double_play,hit_into_play
716653-6-2,2023,2023-09-09,-0.97,2.58,11.0,CH,R,S,False,,swinging_strike
716653-42-2,2023,2023-09-09,-1.02,0.65,13.0,CH,L,B,False,,ball
716653-42-1,2023,2023-09-09,0.74,2.13,9.0,FF,L,B,False,,ball
716653-6-1,2023,2023-09-09,-0.59,2.73,4.0,SI,R,S,False,,foul
716679-40-1,2023,2023-09-08,0.25,2.84,2.0,SL,R,X,True,single,hit_into_play
716679-23-4,2023,2023-09-08,-1.08,3.26,11.0,CU,R,B,False,walk,ball
716679-23-3,2023,2023-09-08,-0.59,1.38,13.0,CU,R,B,False,,ball
716679-23-2,2023,2023-09-08,0.75,3.51,12.0,FF,R,B,False,,ball
716679-23-1,2023,2023-09-08,1.27,1.56,14.0,FF,R,B,False,,ball
716679-59-6,2023,2023-09-08,-0.65,0.91,13.0,SL,L,S,False,strikeout,swinging_strike
716679-59-5,2023,2023-09-08,0.77,1.85,9.0,SL,L,S,False,,foul
716679-59-4,2023,2023-09-08,-1.61,0.56,13.0,SL,L,S,False,,swinging_strike_blocked
716679-59-3,2023,2023-09-08,0.55,3.59,12.0,FF,L,B,False,,ball
716679-59-2,2023,2023-09-08,-0.07,1.32,13.0,SL,L,B,False,,ball
716679-59-1,2023,2023-09-08,-0.38,3.68,11.0,FF,L,S,False,,swinging_strike
716679-7-3,2023,2023-09-08,-0.07,2.78,5.0,SL,R,X,True,home_run,hit_into_play
716679-7-2,2023,2023-09-08,-0.34,3.79,11.0,FF,R,S,False,,swinging_strike
716679-7-1,2023,2023-09-08,-0.25,3.08,2.0,FF,R,S,False,,foul
716720-49-4,2023,2023-09-04,0.39,3.0,3.0,SL,R,X,True,field_out,hit_into_play
716720-49-3,2023,2023-09-04,-0.49,0.93,13.0,KN,R,S,False,,swinging_strike
716720-49-2,2023,2023-09-04,1.64,1.75,14.0,KN,R,B,False,,ball
716720-49-1,2023,2023-09-04,0.88,3.04,12.0,FC,R,S,False,,foul
716720-16-3,2023,2023-09-04,-0.22,2.37,5.0,FF,L,X,True,home_run,hit_into_play
716720-16-2,2023,2023-09-04,1.14,3.85,12.0,CH,L,B,False,,ball
716720-16-1,2023,2023-09-04,0.32,2.28,6.0,FF,L,S,False,,foul
716720-28-4,2023,2023-09-04,1.33,1.97,14.0,SL,R,S,False,strikeout,swinging_strike
716720-28-3,2023,2023-09-04,1.23,2.25,14.0,SL,R,S,False,,swinging_strike
716720-28-2,2023,2023-09-04,0.09,1.99,8.0,SI,R,S,False,,called_strike
716720-28-1,2023,2023-09-04,0.92,1.69,14.0,FF,R,B,False,,ball
716720-2-6,2023,2023-09-04,-0.02,3.21,2.0,SL,L,X,True,single,hit_into_play
716720-2-5,2023,2023-09-04,0.11,3.51,12.0,FF,L,S,False,,foul
716720-2-4,2023,2023-09-04,0.43,3.01,3.0,FF,L,S,False,,swinging_strike
716720-88-6,2023,2023-09-04,0.31,1.88,9.0,SI,L,X,True,field_out,hit_into_play
716720-2-3,2023,2023-09-04,-0.78,1.01,13.0,CU,L,B,False,,ball
716720-88-5,2023,2023-09-04,-0.54,1.95,7.0,SI,L,S,False,,foul
716720-88-4,2023,2023-09-04,-0.41,1.62,7.0,SI,L,S,False,,foul
716720-2-2,2023,2023-09-04,-0.08,4.16,11.0,FF,L,B,False,,ball
716720-88-3,2023,2023-09-04,0.17,2.99,2.0,FF,L,S,False,,foul
716720-2-1,2023,2023-09-04,-0.27,3.4,2.0,FF,L,S,False,,swinging_strike
716720-88-2,2023,2023-09-04,2.29,3.27,12.0,SI,L,B,False,,ball
716720-88-1,2023,2023-09-04,0.1,1.45,14.0,SL,L,B,False,,ball
716720-68-2,2023,2023-09-04,0.78,2.81,3.0,SI,L,X,True,field_out,hit_into_play
716720-68-1,2023,2023-09-04,1.33,2.81,12.0,SI,L,B,False,,ball
716736-42-3,2023,2023-09-03,-0.14,1.98,8.0,CH,L,X,True,single,hit_into_play
716736-42-2,2023,2023-09-03,0.02,3.62,12.0,FC,L,B,False,,ball
716736-42-1,2023,2023-09-03,-0.28,1.61,7.0,FC,L,S,False,,swinging_strike
716736-27-4,2023,2023-09-03,-1.52,2.06,13.0,FC,L,S,False,strikeout,swinging_strike
716736-27-3,2023,2023-09-03,1.39,2.01,14.0,FC,L,B,False,,ball
716736-27-2,2023,2023-09-03,0.77,2.48,6.0,CH,L,S,False,,foul
716736-27-1,2023,2023-09-03,-0.15,1.93,8.0,CH,L,S,False,,called_strike
716736-55-4,2023,2023-09-03,0.46,1.72,9.0,SI,R,X,True,single,hit_into_play
716736-73-1,2023,2023-09-03,0.35,2.13,9.0,CU,R,X,True,field_out,hit_into_play
716736-55-3,2023,2023-09-03,1.09,0.91,14.0,SL,R,B,False,,ball
716736-2-4,2023,2023-09-03,-0.41,2.24,4.0,FF,L,X,True,field_out,hit_into_play
716736-55-2,2023,2023-09-03,0.41,0.94,14.0,SI,R,B,False,,ball
716736-2-3,2023,2023-09-03,-0.77,2.63,4.0,FF,L,S,False,,called_strike
716736-55-1,2023,2023-09-03,0.07,2.01,8.0,SI,R,S,False,,swinging_strike
716736-2-2,2023,2023-09-03,-0.64,3.0,1.0,FC,L,S,False,,foul
716736-2-1,2023,2023-09-03,0.19,4.08,12.0,FF,L,B,False,,ball
716745-22-6,2023,2023-09-02,-1.49,2.3,13.0,SI,R,S,False,strikeout,swinging_strike
716745-22-5,2023,2023-09-02,0.36,2.88,3.0,FF,R,S,False,,swinging_strike
716745-22-4,2023,2023-09-02,-0.78,1.92,7.0,SI,R,S,False,,called_strike
716745-22-3,2023,2023-09-02,0.51,3.27,3.0,FC,R,B,False,,ball
716745-22-2,2023,2023-09-02,0.75,0.14,14.0,ST,R,B,False,,ball
716745-22-1,2023,2023-09-02,-1.23,3.16,11.0,SI,R,B,False,,ball
716745-76-7,2023,2023-09-02,0.85,2.69,12.0,FF,R,S,False,strikeout,swinging_strike
716745-76-6,2023,2023-09-02,1.5,0.83,14.0,CH,R,B,False,,ball
716745-76-5,2023,2023-09-02,-0.27,1.71,8.0,CH,R,S,False,,foul
716745-76-4,2023,2023-09-02,0.14,4.35,12.0,FF,R,B,False,,ball
716745-76-3,2023,2023-09-02,1.43,0.52,14.0,CH,R,B,False,,blocked_ball
716745-76-2,2023,2023-09-02,-0.17,1.58,8.0,CH,R,S,False,,swinging_strike
716745-76-1,2023,2023-09-02,-0.39,2.21,4.0,CH,R,S,False,,foul
716745-63-5,2023,2023-09-02,0.6,1.64,9.0,CH,L,X,True,force_out,hit_into_play
716745-63-4,2023,2023-09-02,0.31,2.48,6.0,SI,L,S,False,,foul
716745-63-3,2023,2023-09-02,0.21,1.2,14.0,SI,L,B,False,,ball
716745-63-2,2023,2023-09-02,-0.05,3.69,11.0,FF,L,B,False,,ball
716745-63-1,2023,2023-09-02,-0.07,2.17,5.0,CH,L,S,False,,swinging_strike
716745-2-1,2023,2023-09-02,0.56,1.94,9.0,SI,R,X,True,single,hit_into_play
716745-47-1,2023,2023-09-02,-0.39,2.71,4.0,FF,R,X,True,home_run,hit_into_play
716765-40-6,2023,2023-09-01,0.7,1.49,14.0,CH,R,S,False,strikeout,swinging_strike
716765-40-5,2023,2023-09-01,0.27,1.91,8.0,SL,R,S,False,,foul
716765-40-4,2023,2023-09-01,1.3,4.3,12.0,FF,R,B,False,,ball
716765-40-3,2023,2023-09-01,0.24,1.54,8.0,SL,R,S,False,,foul
716765-40-2,2023,2023-09-01,0.59,0.79,14.0,FF,R,B,False,,ball
716765-40-1,2023,2023-09-01,-0.43,1.57,7.0,CH,R,S,False,,foul_tip
716765-18-5,2023,2023-09-01,-0.8,0.93,13.0,CH,R,S,False,strikeout,swinging_strike
716765-18-4,2023,2023-09-01,1.44,-0.09,14.0,SL,R,B,False,,blocked_ball
716765-18-3,2023,2023-09-01,0.37,2.04,9.0,FF,R,S,False,,foul
716765-18-2,2023,2023-09-01,0.32,2.49,6.0,FF,R,S,False,,called_strike
716765-18-1,2023,2023-09-01,0.88,2.58,12.0,FF,R,B,False,,ball
716765-2-3,2023,2023-09-01,-0.33,2.64,4.0,FF,R,X,True,field_out,hit_into_play
716765-2-2,2023,2023-09-01,-0.64,3.15,1.0,SL,R,S,False,,foul
716765-2-1,2023,2023-09-01,1.55,1.29,14.0,FF,R,B,False,,ball
716765-55-3,2023,2023-09-01,-0.41,2.41,4.0,CH,R,X,True,home_run,hit_into_play
716765-55-2,2023,2023-09-01,0.09,1.29,14.0,CH,R,S,False,,foul
716765-55-1,2023,2023-09-01,1.3,2.39,14.0,FF,R,B,False,,ball
716787-20-2,2023,2023-08-30,0.34,3.21,3.0,FF,L,X,True,field_out,hit_into_play
716787-20-1,2023,2023-08-30,-1.46,1.58,13.0,SL,L,S,False,,foul_tip
716787-73-6,2023,2023-08-30,0.03,2.55,5.0,CH,L,S,False,strikeout,swinging_strike
716787-73-5,2023,2023-08-30,0.63,3.28,3.0,KC,L,B,False,,ball
716787-73-4,2023,2023-08-30,0.87,3.78,12.0,FF,L,B,False,,ball
716787-73-3,2023,2023-08-30,-0.22,1.28,13.0,CH,L,S,False,,swinging_strike
716787-73-2,2023,2023-08-30,-0.7,0.02,13.0,CH,L,B,False,,blocked_ball
716787-73-1,2023,2023-08-30,0.01,2.09,8.0,FF,L,S,False,,swinging_strike
716787-5-4,2023,2023-08-30,-1.95,0.41,13.0,CU,L,B,False,hit_by_pitch,hit_by_pitch
716787-5-3,2023,2023-08-30,0.24,3.11,2.0,CH,L,S,False,,swinging_strike
716787-5-2,2023,2023-08-30,-0.22,2.17,5.0,FF,L,S,False,,foul
716787-5-1,2023,2023-08-30,0.59,3.58,12.0,FF,L,B,False,,ball
716787-42-2,2023,2023-08-30,0.14,2.62,5.0,FF,R,X,True,double,hit_into_play
716787-54-2,2023,2023-08-30,-0.47,3.08,1.0,FF,R,X,True,home_run,hit_into_play
716787-42-1,2023,2023-08-30,0.36,0.82,14.0,SL,R,S,False,,swinging_strike
716787-54-1,2023,2023-08-30,-0.5,2.83,1.0,FF,R,S,False,,swinging_strike
716806-43-6,2023,2023-08-29,-0.12,2.18,5.0,FF,L,S,False,strikeout,swinging_strike
716806-43-5,2023,2023-08-29,-0.35,2.01,7.0,FF,L,S,False,,called_strike
716806-43-4,2023,2023-08-29,1.32,2.71,12.0,CH,L,B,False,,ball
716806-43-3,2023,2023-08-29,0.9,3.3,12.0,CH,L,B,False,,ball
716806-43-2,2023,2023-08-29,-0.4,4.01,11.0,FF,L,B,False,,ball
716806-43-1,2023,2023-08-29,-0.73,1.95,7.0,FC,L,S,False,,swinging_strike
716806-24-2,2023,2023-08-29,0.3,2.03,9.0,CH,L,X,True,field_out,hit_into_play
716806-24-1,2023,2023-08-29,0.22,3.64,12.0,FF,L,B,False,,ball
716806-72-3,2023,2023-08-29,0.15,2.36,5.0,SL,R,X,True,home_run,hit_into_play
716806-72-2,2023,2023-08-29,-0.07,3.04,2.0,FF,R,S,False,,foul
716806-72-1,2023,2023-08-29,0.51,1.4,14.0,SL,R,S,False,,foul
716806-56-7,2023,2023-08-29,-0.65,2.2,4.0,SI,R,X,True,triple,hit_into_play
716806-56-6,2023,2023-08-29,-1.4,2.52,11.0,FF,R,S,False,,foul
716806-56-5,2023,2023-08-29,1.78,1.77,14.0,CU,R,B,False,,ball
716806-56-4,2023,2023-08-29,-0.23,0.76,13.0,SI,R,S,False,,swinging_strike_blocked
716806-56-3,2023,2023-08-29,-0.97,1.95,13.0,CU,R,B,False,,ball
716806-56-2,2023,2023-08-29,-0.8,3.17,1.0,CU,R,S,False,,foul
716806-56-1,2023,2023-08-29,-1.45,3.81,11.0,FF,R,B,False,,ball
716806-6-5,2023,2023-08-29,-0.74,2.47,4.0,FF,L,X,True,field_out,hit_into_play
716806-6-4,2023,2023-08-29,0.66,0.03,14.0,CH,L,B,False,,ball
716806-6-3,2023,2023-08-29,0.04,1.84,8.0,CH,L,S,False,,swinging_strike
716806-6-2,2023,2023-08-29,-1.46,1.8,13.0,FF,L,B,False,,ball
716806-6-1,2023,2023-08-29,0.17,2.94,2.0,CH,L,S,False,,called_strike
716817-46-3,2023,2023-08-28,-0.07,2.09,8.0,SL,R,X,True,home_run,hit_into_play
716817-46-2,2023,2023-08-28,0.05,1.89,8.0,FF,R,S,False,,called_strike
716817-46-1,2023,2023-08-28,0.07,2.3,5.0,SL,R,S,False,,foul
716817-33-5,2023,2023-08-28,-0.17,0.69,13.0,FF,R,B,False,walk,blocked_ball
716817-33-4,2023,2023-08-28,0.47,2.93,3.0,FF,R,S,False,,called_strike
716817-33-3,2023,2023-08-28,0.52,1.05,14.0,FF,R,B,False,,ball
716817-33-2,2023,2023-08-28,0.6,1.67,9.0,SL,R,B,False,,ball
716817-33-1,2023,2023-08-28,-0.89,1.41,13.0,SL,R,B,False,,ball
716817-9-3,2023,2023-08-28,-0.53,1.81,7.0,CH,R,X,True,home_run,hit_into_play
716817-64-6,2023,2023-08-28,0.59,3.5,12.0,FF,R,X,True,field_out,hit_into_play
716817-9-2,2023,2023-08-28,-0.9,3.04,11.0,FF,R,S,False,,foul
716817-64-5,2023,2023-08-28,0.22,1.29,14.0,SL,R,S,False,,foul
716817-9-1,2023,2023-08-28,1.14,2.57,12.0,FF,R,B,False,,ball
716817-64-4,2023,2023-08-28,-0.28,3.06,1.0,FF,R,S,False,,swinging_strike
716817-64-3,2023,2023-08-28,1.46,1.15,14.0,FC,R,B,False,,ball
716817-64-2,2023,2023-08-28,0.25,3.92,12.0,FF,R,B,False,,ball
716817-64-1,2023,2023-08-28,0.3,1.46,14.0,SL,R,S,False,,foul
716835-37-6,2023,2023-08-27,-0.58,2.17,7.0,ST,L,X,True,sac_fly,hit_into_play
716835-37-5,2023,2023-08-27,0.21,2.11,8.0,SI,L,S,False,,foul
716835-37-4,2023,2023-08-27,-1.18,2.64,11.0,FF,L,B,False,,ball
716835-37-3,2023,2023-08-27,0.66,1.14,14.0,SI,L,B,False,,ball
716835-37-2,2023,2023-08-27,-1.31,0.42,13.0,ST,L,B,False,,blocked_ball
716835-37-1,2023,2023-08-27,0.56,1.65,9.0,SI,L,S,False,,called_strike
716835-18-1,2023,2023-08-27,-0.11,1.95,8.0,FS,L,X,True,field_out,hit_into_play
716835-52-4,2023,2023-08-27,0.95,2.2,14.0,SI,L,X,True,force_out,hit_into_play
716835-52-3,2023,2023-08-27,0.8,2.45,6.0,SI,L,S,False,,swinging_strike
716835-52-2,2023,2023-08-27,-0.84,0.7,13.0,CH,L,B,False,,blocked_ball
716835-6-5,2023,2023-08-27,0.16,2.14,8.0,FF,L,X,True,single,hit_into_play
716835-52-1,2023,2023-08-27,-0.15,0.9,13.0,CH,L,S,False,,swinging_strike
716835-6-4,2023,2023-08-27,0.73,3.23,3.0,FF,L,B,False,,ball
716835-6-3,2023,2023-08-27,-0.38,1.1,13.0,ST,L,S,False,,foul_tip
716835-6-2,2023,2023-08-27,-0.61,1.41,13.0,ST,L,S,False,,swinging_strike
716835-6-1,2023,2023-08-27,1.54,2.77,12.0,SI,L,B,False,,ball
716847-37-3,2023,2023-08-26,-0.22,1.77,8.0,CH,R,X,True,double,hit_into_play
716847-37-2,2023,2023-08-26,-0.6,3.27,1.0,SI,R,S,False,,foul
716847-37-1,2023,2023-08-26,1.19,-0.43,14.0,SL,R,B,False,,ball
716847-22-3,2023,2023-08-26,0.16,1.36,14.0,FF,R,X,True,grounded_into_double_play,hit_into_play
716847-22-2,2023,2023-08-26,2.78,-0.78,14.0,SL,R,B,False,,blocked_ball
716847-22-1,2023,2023-08-26,-0.95,2.42,13.0,SL,R,S,False,,foul
716847-52-4,2023,2023-08-26,-0.75,2.51,4.0,SL,R,X,True,single,hit_into_play
716847-52-3,2023,2023-08-26,1.4,1.45,14.0,SL,R,B,False,,ball
716847-5-6,2023,2023-08-26,-0.11,2.58,5.0,FF,R,X,True,field_out,hit_into_play
716847-5-5,2023,2023-08-26,1.31,0.31,14.0,SL,R,B,False,,blocked_ball
716847-52-2,2023,2023-08-26,0.55,1.28,14.0,SL,R,B,False,,ball
716847-5-4,2023,2023-08-26,1.65,-0.3,14.0,SL,R,B,False,,blocked_ball
716847-52-1,2023,2023-08-26,-0.77,2.73,4.0,FF,R,S,False,,swinging_strike
716847-5-3,2023,2023-08-26,-0.57,1.9,7.0,SI,R,S,False,,foul
716847-5-2,2023,2023-08-26,-1.12,2.02,13.0,SI,R,S,False,,foul
716847-5-1,2023,2023-08-26,0.2,1.54,8.0,SL,R,S,False,,swinging_strike
716861-40-2,2023,2023-08-25,-0.76,1.87,7.0,SI,R,X,True,field_error,hit_into_play
716861-40-1,2023,2023-08-25,-0.58,3.49,11.0,SI,R,B,False,,ball
716861-21-4,2023,2023-08-25,-0.55,0.61,13.0,CU,R,S,False,strikeout,swinging_strike_blocked
716861-21-3,2023,2023-08-25,0.12,2.63,5.0,CU,R,S,False,,foul
716861-21-2,2023,2023-08-25,0.2,1.57,14.0,FF,R,B,False,,ball
716861-21-1,2023,2023-08-25,0.37,3.04,3.0,FF,R,S,False,,foul
716861-8-7,2023,2023-08-25,0.42,2.24,6.0,FF,R,X,True,double,hit_into_play
716861-8-6,2023,2023-08-25,-1.28,3.38,11.0,SL,R,S,False,,foul
716861-8-5,2023,2023-08-25,1.32,1.0,14.0,SL,R,B,False,,ball
716861-55-1,2023,2023-08-25,0.05,2.85,2.0,FF,L,X,True,field_out,hit_into_play
716861-8-4,2023,2023-08-25,-0.03,3.32,2.0,CU,R,S,False,,foul
716861-8-3,2023,2023-08-25,0.07,2.59,5.0,FF,R,S,False,,swinging_strike
716861-8-2,2023,2023-08-25,0.66,3.6,12.0,FF,R,B,False,,ball
716861-8-1,2023,2023-08-25,1.17,2.04,14.0,SL,R,B,False,,ball
716879-48-1,2023,2023-08-23,0.14,1.79,8.0,KC,R,X,True,home_run,hit_into_play
716879-30-3,2023,2023-08-23,-0.72,3.26,1.0,FS,R,X,True,field_out,hit_into_play
716879-30-2,2023,2023-08-23,-0.98,1.68,13.0,FS,R,B,False,,ball
716879-30-1,2023,2023-08-23,-0.68,1.43,13.0,FS,R,S,False,,called_strike
716879-80-7,2023,2023-08-23,1.44,1.47,14.0,SL,R,B,False,walk,ball
716879-80-6,2023,2023-08-23,2.61,2.57,12.0,SL,R,B,False,,ball
716879-80-5,2023,2023-08-23,1.28,0.42,14.0,SL,R,B,False,,blocked_ball
716879-80-4,2023,2023-08-23,0.12,3.27,2.0,FC,R,S,False,,foul
716879-6-5,2023,2023-08-23,-0.12,1.17,13.0,FS,R,S,False,strikeout,swinging_strike
716879-6-4,2023,2023-08-23,-0.3,0.06,13.0,FS,R,B,False,,ball
716879-80-3,2023,2023-08-23,1.84,1.48,14.0,SL,R,B,False,,ball
716879-80-2,2023,2023-08-23,0.61,1.14,14.0,SL,R,S,False,,swinging_strike
716879-6-3,2023,2023-08-23,0.71,3.32,12.0,SI,R,B,False,,ball
716879-80-1,2023,2023-08-23,0.34,2.25,6.0,SL,R,S,False,,called_strike
716879-6-2,2023,2023-08-23,-0.47,1.7,7.0,FS,R,S,False,,swinging_strike
716879-94-5,2023,2023-08-23,-0.12,1.85,8.0,SL,R,X,True,field_out,hit_into_play
716879-6-1,2023,2023-08-23,-0.13,2.19,5.0,KC,R,S,False,,called_strike
716879-94-4,2023,2023-08-23,-0.02,1.48,8.0,SL,R,B,False,,ball
716879-94-3,2023,2023-08-23,1.87,2.01,14.0,SL,R,B,False,,ball
716879-94-2,2023,2023-08-23,0.29,1.45,14.0,SL,R,S,False,,swinging_strike
716879-94-1,2023,2023-08-23,0.83,2.08,14.0,SI,R,S,False,,called_strike
716879-62-1,2023,2023-08-23,0.5,1.78,9.0,SI,R,X,True,field_out,hit_into_play
716899-21-5,2023,2023-08-22,0.79,3.19,3.0,FF,L,X,True,field_out,hit_into_play
716899-21-4,2023,2023-08-22,1.82,4.18,12.0,FF,L,B,False,,ball
716899-21-3,2023,2023-08-22,1.6,4.96,12.0,FF,L,B,False,,ball
716899-21-2,2023,2023-08-22,0.43,2.04,9.0,FF,L,S,False,,foul
716899-21-1,2023,2023-08-22,-0.39,1.94,7.0,FF,L,S,False,,swinging_strike
716899-44-6,2023,2023-08-22,0.78,1.66,9.0,SL,R,X,True,field_out,hit_into_play
716899-44-5,2023,2023-08-22,1.29,1.09,14.0,SL,R,B,False,,ball
716899-44-4,2023,2023-08-22,0.59,1.14,14.0,SL,R,S,False,,swinging_strike
716899-44-3,2023,2023-08-22,-1.64,3.52,11.0,SI,R,B,False,,ball
716899-44-2,2023,2023-08-22,-0.26,2.85,2.0,SI,R,S,False,,called_strike
716899-78-6,2023,2023-08-22,0.04,2.68,5.0,SI,R,X,True,single,hit_into_play
716899-44-1,2023,2023-08-22,1.78,0.92,14.0,SL,R,B,False,,ball
716899-78-5,2023,2023-08-22,-0.68,2.42,4.0,SI,R,S,False,,foul
716899-78-4,2023,2023-08-22,-0.87,3.42,11.0,SI,R,S,False,,swinging_strike
716899-78-3,2023,2023-08-22,-1.15,3.04,11.0,SI,R,B,False,,ball
716899-78-2,2023,2023-08-22,0.68,3.78,12.0,FC,R,B,False,,ball
716899-78-1,2023,2023-08-22,-0.08,2.23,5.0,SI,R,S,False,,foul
716899-8-5,2023,2023-08-22,-0.72,2.13,7.0,FF,L,S,False,strikeout,called_strike
716899-8-4,2023,2023-08-22,0.0,3.23,2.0,FF,L,S,False,,swinging_strike
716899-61-5,2023,2023-08-22,0.57,2.46,6.0,SI,R,S,False,strikeout,called_strike
716899-8-3,2023,2023-08-22,0.6,2.93,3.0,FF,L,S,False,,foul
716899-61-4,2023,2023-08-22,0.39,2.01,9.0,SI,R,S,False,,foul
716899-8-2,2023,2023-08-22,-1.94,3.01,11.0,SV,L,B,False,,ball
716899-61-3,2023,2023-08-22,1.36,2.14,14.0,SL,R,B,False,,ball
716899-8-1,2023,2023-08-22,0.98,3.29,12.0,SV,L,B,False,,ball
716899-61-2,2023,2023-08-22,2.13,3.34,12.0,SL,R,B,False,,ball
716899-61-1,2023,2023-08-22,0.71,2.72,6.0,SL,R,S,False,,swinging_strike
716911-64-3,2023,2023-08-21,0.27,1.13,14.0,KC,R,S,False,strikeout,swinging_strike
716911-64-2,2023,2023-08-21,-0.48,3.01,1.0,SI,R,S,False,,foul
716911-64-1,2023,2023-08-21,0.1,3.35,2.0,SI,R,S,False,,called_strike
716911-20-7,2023,2023-08-21,-0.01,3.29,2.0,FF,L,X,True,grounded_into_double_play,hit_into_play
716911-20-6,2023,2023-08-21,-1.04,2.8,11.0,ST,L,S,False,,foul
716911-20-5,2023,2023-08-21,0.74,3.35,3.0,FF,L,S,False,,foul
716911-20-4,2023,2023-08-21,-0.11,2.98,2.0,FF,L,S,False,,foul
716911-51-1,2023,2023-08-21,0.82,1.98,9.0,KC,R,X,True,single,hit_into_play
716911-20-3,2023,2023-08-21,0.35,2.25,6.0,FF,L,S,False,,foul
716911-20-2,2023,2023-08-21,1.03,2.95,12.0,FF,L,B,False,,ball
716911-20-1,2023,2023-08-21,-1.25,2.66,11.0,FF,L,B,False,,ball
716911-39-5,2023,2023-08-21,0.34,2.62,6.0,SI,R,X,True,single,hit_into_play
716911-39-4,2023,2023-08-21,1.06,1.92,14.0,KC,R,S,False,,swinging_strike
716911-39-3,2023,2023-08-21,2.09,-0.32,14.0,KC,R,B,False,,ball
716911-39-2,2023,2023-08-21,1.03,1.79,14.0,SI,R,B,False,,ball
716911-39-1,2023,2023-08-21,0.63,2.73,6.0,SI,R,S,False,,called_strike
716911-8-2,2023,2023-08-21,0.67,2.29,6.0,SI,L,X,True,single,hit_into_play
716911-8-1,2023,2023-08-21,0.97,2.81,12.0,SI,L,B,False,,ball
716929-42-4,2023,2023-08-20,-0.15,2.69,5.0,FF,R,X,True,field_out,hit_into_play
716929-42-3,2023,2023-08-20,0.9,0.82,14.0,CH,R,B,False,,ball
716929-42-2,2023,2023-08-20,0.0,0.88,13.0,CH,R,S,False,,swinging_strike
716929-42-1,2023,2023-08-20,0.32,1.24,14.0,SL,R,B,False,,ball
716929-22-3,2023,2023-08-20,-0.28,2.19,4.0,SI,R,X,True,single,hit_into_play
716929-22-2,2023,2023-08-20,0.82,1.07,14.0,SL,R,B,False,,ball
716929-22-1,2023,2023-08-20,0.35,2.43,6.0,FF,R,S,False,,foul
716929-2-6,2023,2023-08-20,-0.03,1.55,8.0,SI,R,S,False,strikeout,called_strike
716929-2-5,2023,2023-08-20,-0.83,2.32,4.0,SI,R,S,False,,foul
716929-2-4,2023,2023-08-20,-1.6,1.31,13.0,SI,R,B,False,,ball
716929-57-1,2023,2023-08-20,-0.17,2.01,8.0,SL,R,X,True,force_out,hit_into_play
716929-2-3,2023,2023-08-20,1.83,1.12,14.0,ST,R,B,False,,ball
716929-2-2,2023,2023-08-20,0.48,2.41,6.0,ST,R,S,False,,foul
716929-2-1,2023,2023-08-20,-0.91,1.96,13.0,SI,R,S,False,,called_strike
716941-43-4,2023,2023-08-19,0.86,1.89,14.0,CU,R,S,False,strikeout,called_strike
716941-43-3,2023,2023-08-19,1.58,1.45,14.0,CU,R,B,False,,ball
716941-43-2,2023,2023-08-19,1.03,2.36,14.0,CU,R,S,False,,swinging_strike
716941-43-1,2023,2023-08-19,1.3,1.55,14.0,CU,R,S,False,,swinging_strike
716941-25-3,2023,2023-08-19,-0.1,3.25,2.0,CU,R,S,False,strikeout,swinging_strike
716941-25-2,2023,2023-08-19,0.08,2.47,5.0,FF,R,S,False,,swinging_strike
716941-25-1,2023,2023-08-19,0.6,2.5,6.0,CU,R,S,False,,foul
716941-71-3,2023,2023-08-19,-0.79,1.42,13.0,KC,R,X,True,home_run,hit_into_play
