game_year,half,month,game_date,stand,pitch_name,plate_x,plate_z,sz_top,sz_bot,region,is_swing,balls,strikes,pitch_number,pa_end,walk,in_zone_attr,whiff
2026,1H,6,2026-06-25,L,Slider,-0.78,1.947,3.181,1.605,edge_in,1,2.0,2.0,5.0,1,0,1,1
2026,1H,6,2026-06-25,L,Changeup,-0.332,3.223,3.181,1.605,edge_out,0,2.0,1.0,4.0,0,0,1,0
2026,1H,6,2026-06-25,L,Sinker,-0.665,2.708,3.181,1.605,edge_in,0,2.0,0.0,3.0,0,0,1,0
2026,1H,6,2026-06-25,L,Slider,1.111,3.651,3.181,1.605,beyond,0,1.0,0.0,2.0,0,0,0,0
2026,1H,6,2026-06-25,L,Sinker,1.56,3.969,3.181,1.605,beyond,0,0.0,0.0,1.0,0,0,0,0
2026,1H,6,2026-06-25,R,Sinker,-0.199,2.176,3.166,1.598,heart,1,0.0,0.0,1.0,1,0,1,0
2026,1H,6,2026-06-25,R,Slider,-0.016,2.385,3.205,1.618,heart,0,1.0,2.0,4.0,1,0,1,0
2026,1H,6,2026-06-25,R,Changeup,0.201,2.061,3.205,1.618,heart,1,1.0,1.0,3.0,0,0,1,1
2026,1H,6,2026-06-25,R,Sinker,0.146,1.138,3.205,1.618,beyond,1,1.0,0.0,2.0,0,0,0,0
2026,1H,6,2026-06-25,R,Changeup,-0.259,0.887,3.205,1.618,beyond,0,0.0,0.0,1.0,0,0,0,0
2026,1H,6,2026-06-25,R,Changeup,-0.087,1.704,3.247,1.639,edge_in,1,2.0,1.0,4.0,1,0,1,0
2026,1H,6,2026-06-25,R,Slider,0.223,1.616,3.247,1.639,edge_out,0,2.0,0.0,3.0,0,0,1,0
2026,1H,6,2026-06-25,R,Slider,-0.224,1.143,3.247,1.639,beyond,0,1.0,0.0,2.0,0,0,0,0
2026,1H,6,2026-06-25,R,Sinker,-0.005,0.793,3.247,1.639,beyond,0,0.0,0.0,1.0,0,0,0,0
2026,1H,6,2026-06-25,L,Sinker,0.799,2.448,3.489,1.761,edge_in,1,1.0,0.0,2.0,1,0,1,0
2026,1H,6,2026-06-25,L,Slider,1.062,1.493,3.489,1.761,beyond,0,0.0,0.0,1.0,0,0,0,0
2026,1H,6,2026-06-25,R,Slider,-1.398,1.89,3.175,1.602,beyond,1,0.0,2.0,3.0,1,0,0,1
2026,1H,6,2026-06-25,R,Slider,-1.287,2.291,3.175,1.602,beyond,1,0.0,1.0,2.0,0,0,0,1
2026,1H,6,2026-06-25,R,Changeup,-0.221,2.385,3.175,1.602,heart,1,0.0,0.0,1.0,0,0,1,0
2026,1H,6,2026-06-25,L,Sinker,0.64,1.8,3.06,1.544,edge_in,1,0.0,0.0,1.0,1,0,1,0
2026,1H,6,2026-06-25,R,Sinker,-0.005,1.734,3.045,1.537,edge_in,1,2.0,1.0,4.0,1,0,1,0
2026,1H,6,2026-06-25,R,Changeup,-0.802,0.88,3.045,1.537,beyond,0,1.0,1.0,3.0,0,0,0,0
2026,1H,6,2026-06-25,R,Changeup,-0.696,0.321,3.045,1.537,beyond,0,0.0,1.0,2.0,0,0,0,0
2026,1H,6,2026-06-25,R,Changeup,0.067,1.574,3.045,1.537,edge_in,1,0.0,0.0,1.0,0,0,1,1
2026,1H,6,2026-06-25,R,Changeup,0.724,1.91,3.188,1.609,edge_in,1,2.0,1.0,4.0,1,0,1,0
2026,1H,6,2026-06-25,R,Changeup,-0.436,1.256,3.188,1.609,beyond,0,1.0,1.0,3.0,0,0,0,0
2026,1H,6,2026-06-25,R,Changeup,-1.271,1.256,3.188,1.609,beyond,0,0.0,1.0,2.0,0,0,0,0
2026,1H,6,2026-06-25,R,Sinker,-0.577,1.911,3.188,1.609,heart,1,0.0,0.0,1.0,0,0,1,0
2026,1H,6,2026-06-25,L,Slider,-0.345,0.972,3.181,1.605,beyond,1,1.0,2.0,5.0,1,0,0,0
2026,1H,6,2026-06-25,L,Changeup,0.393,2.502,3.181,1.605,heart,1,1.0,2.0,4.0,0,0,1,0
2026,1H,6,2026-06-25,L,Slider,-0.67,1.468,3.181,1.605,edge_out,1,1.0,1.0,3.0,0,0,0,1
2026,1H,6,2026-06-25,L,Slider,-1.59,-0.112,3.181,1.605,beyond,1,1.0,0.0,2.0,0,0,0,1
2026,1H,6,2026-06-25,L,Sinker,1.288,2.984,3.181,1.605,beyond,0,0.0,0.0,1.0,0,0,0,0
2026,1H,6,2026-06-25,R,Sinker,0.297,3.157,3.166,1.598,edge_in,1,1.0,1.0,3.0,1,0,1,0
2026,1H,6,2026-06-25,R,Changeup,1.298,2.588,3.166,1.598,beyond,0,0.0,1.0,2.0,0,0,0,0
2026,1H,6,2026-06-25,R,Changeup,0.613,2.174,3.166,1.598,edge_in,1,0.0,0.0,1.0,0,0,1,1
2026,1H,6,2026-06-25,R,Slider,-1.899,0.372,3.205,1.618,beyond,0,1.0,1.0,3.0,1,0,0,0
2026,1H,6,2026-06-25,R,Changeup,-0.385,1.687,3.205,1.618,edge_in,1,1.0,0.0,2.0,0,0,1,1
2026,1H,6,2026-06-25,R,Changeup,-0.887,1.663,3.205,1.618,edge_out,0,0.0,0.0,1.0,0,0,0,0
2026,1H,6,2026-06-25,R,Sinker,-0.673,2.022,3.247,1.639,edge_in,1,0.0,0.0,1.0,1,0,1,0
2026,1H,6,2026-06-25,L,Sinker,0.715,2.562,3.489,1.761,edge_in,1,3.0,2.0,6.0,1,0,1,0
2026,1H,6,2026-06-25,L,Slider,-1.116,1.331,3.489,1.761,beyond,0,2.0,2.0,5.0,0,0,0,0
2026,1H,6,2026-06-25,L,Sinker,-1.389,2.8,3.489,1.761,beyond,0,1.0,2.0,4.0,0,0,0,0
2026,1H,6,2026-06-25,L,Slider,-0.074,2.187,3.489,1.761,heart,1,1.0,1.0,3.0,0,0,1,1
2026,1H,6,2026-06-25,L,Slider,-0.875,1.029,3.489,1.761,beyond,0,0.0,1.0,2.0,0,0,0,0
2026,1H,6,2026-06-25,L,Sinker,0.093,2.351,3.489,1.761,heart,1,0.0,0.0,1.0,0,0,1,0
2026,1H,6,2026-06-20,R,Changeup,0.301,0.951,3.121,1.575,beyond,1,2.0,2.0,6.0,1,0,0,0
2026,1H,6,2026-06-20,R,Changeup,1.81,0.602,3.121,1.575,beyond,0,1.0,2.0,5.0,0,0,0,0
2026,1H,6,2026-06-20,R,Sinker,1.391,3.912,3.121,1.575,beyond,0,0.0,2.0,4.0,0,0,0,0
2026,1H,6,2026-06-20,R,Slider,-0.702,1.784,3.121,1.575,edge_in,1,0.0,2.0,3.0,0,0,1,0
2026,1H,6,2026-06-20,R,Slider,-0.915,1.473,3.121,1.575,edge_out,1,0.0,1.0,2.0,0,0,0,1
2026,1H,6,2026-06-20,R,Sinker,0.181,2.408,3.121,1.575,heart,0,0.0,0.0,1.0,0,0,1,0
2026,1H,6,2026-06-20,R,Changeup,0.314,1.733,3.386,1.709,edge_in,1,1.0,2.0,4.0,1,0,1,0
2026,1H,6,2026-06-20,R,Changeup,1.196,0.76,3.386,1.709,beyond,0,0.0,2.0,3.0,0,0,0,0
2026,1H,6,2026-06-20,R,Sinker,-0.752,2.013,3.386,1.709,edge_in,0,0.0,1.0,2.0,0,0,1,0
2026,1H,6,2026-06-20,R,Slider,-0.352,1.699,3.386,1.709,edge_out,1,0.0,0.0,1.0,0,0,1,1
2026,1H,6,2026-06-20,R,Sinker,-0.592,1.806,3.212,1.621,edge_in,1,1.0,2.0,4.0,1,0,1,0
2026,1H,6,2026-06-20,R,Changeup,0.139,1.784,3.212,1.621,edge_in,1,1.0,1.0,3.0,0,0,1,1
2026,1H,6,2026-06-20,R,Changeup,1.107,3.68,3.212,1.621,beyond,0,0.0,1.0,2.0,0,0,0,0
2026,1H,6,2026-06-20,R,Slider,0.144,3.072,3.212,1.621,edge_in,0,0.0,0.0,1.0,0,0,1,0
2026,1H,6,2026-06-20,L,Sinker,0.205,2.385,3.259,1.645,heart,1,3.0,2.0,7.0,1,0,1,0
2026,1H,6,2026-06-20,L,Changeup,-0.284,1.422,3.259,1.645,edge_out,1,3.0,2.0,6.0,0,0,0,0
2026,1H,6,2026-06-20,L,Sinker,-0.192,2.297,3.259,1.645,heart,0,3.0,1.0,5.0,0,0,1,0
2026,1H,6,2026-06-20,L,Sinker,-0.117,1.371,3.259,1.645,beyond,0,2.0,1.0,4.0,0,0,0,0
2026,1H,6,2026-06-20,L,Sinker,-0.508,2.279,3.259,1.645,heart,0,2.0,0.0,3.0,0,0,1,0
2026,1H,6,2026-06-20,L,Sinker,-0.935,0.839,3.259,1.645,beyond,0,1.0,0.0,2.0,0,0,0,0
2026,1H,6,2026-06-20,L,Slider,-0.422,0.782,3.259,1.645,beyond,0,0.0,0.0,1.0,0,0,0,0
2026,1H,6,2026-06-20,R,Changeup,1.212,2.814,3.162,1.596,beyond,1,0.0,0.0,1.0,1,0,0,0
2026,1H,6,2026-06-20,L,Sinker,0.169,2.197,3.259,1.645,heart,1,1.0,0.0,2.0,1,0,1,0
2026,1H,6,2026-06-20,L,Slider,0.17,1.048,3.259,1.645,beyond,0,0.0,0.0,1.0,0,0,0,0
2026,1H,6,2026-06-20,R,Sinker,0.827,2.574,3.121,1.575,edge_in,1,0.0,0.0,1.0,1,0,1,0
2026,1H,6,2026-06-20,R,Sinker,-0.516,2.111,3.179,1.604,heart,0,0.0,2.0,3.0,1,0,1,0
2026,1H,6,2026-06-20,R,Slider,-0.137,2.522,3.179,1.604,heart,0,0.0,1.0,2.0,0,0,1,0
2026,1H,6,2026-06-20,R,Sinker,-0.066,2.415,3.179,1.604,heart,1,0.0,0.0,1.0,0,0,1,0
2026,1H,6,2026-06-20,R,Changeup,-0.519,1.59,3.34,1.686,edge_out,1,0.0,0.0,1.0,1,0,1,0
2026,1H,6,2026-06-20,R,Changeup,0.142,2.088,3.121,1.575,heart,1,1.0,0.0,2.0,1,0,1,0
2026,1H,6,2026-06-20,R,Sinker,0.222,1.268,3.121,1.575,beyond,0,0.0,0.0,1.0,0,0,0,0
2026,1H,6,2026-06-20,R,Changeup,0.354,2.191,3.386,1.709,heart,1,1.0,1.0,3.0,1,0,1,0
2026,1H,6,2026-06-20,R,Changeup,1.226,1.789,3.386,1.709,beyond,0,0.0,1.0,2.0,0,0,0,0
2026,1H,6,2026-06-20,R,Sinker,0.348,2.836,3.386,1.709,heart,0,0.0,0.0,1.0,0,0,1,0
2026,1H,6,2026-06-20,R,Sinker,-0.463,2.645,3.212,1.621,heart,1,1.0,1.0,3.0,1,0,1,0
2026,1H,6,2026-06-20,R,Sinker,0.915,2.299,3.212,1.621,edge_out,1,1.0,0.0,2.0,0,0,0,0
2026,1H,6,2026-06-20,R,Changeup,-0.36,0.878,3.212,1.621,beyond,0,0.0,0.0,1.0,0,0,0,0
2026,1H,6,2026-06-20,L,Sinker,0.239,1.785,3.259,1.645,edge_in,1,2.0,2.0,6.0,1,0,1,0
2026,1H,6,2026-06-20,L,Sinker,0.59,1.992,3.259,1.645,edge_in,1,2.0,2.0,5.0,0,0,1,0
2026,1H,6,2026-06-20,L,Changeup,1.195,1.15,3.259,1.645,beyond,0,1.0,2.0,4.0,0,0,0,0
2026,1H,6,2026-06-20,L,Sinker,-1.183,1.811,3.259,1.645,beyond,0,0.0,2.0,3.0,0,0,0,0
2026,1H,6,2026-06-20,L,Sinker,1.376,2.376,3.259,1.645,beyond,1,0.0,1.0,2.0,0,0,0,0
2026,1H,6,2026-06-20,L,Sinker,-0.233,2.211,3.259,1.645,heart,0,0.0,0.0,1.0,0,0,1,0
2026,1H,6,2026-06-20,R,Changeup,0.503,1.414,3.162,1.596,edge_out,1,1.0,1.0,3.0,1,0,0,0
2026,1H,6,2026-06-20,R,Changeup,-1.14,0.543,3.162,1.596,beyond,0,0.0,1.0,2.0,0,0,0,0
2026,1H,6,2026-06-20,R,Changeup,0.294,1.354,3.162,1.596,edge_out,1,0.0,0.0,1.0,0,0,0,1
2026,1H,6,2026-06-20,L,Sinker,-0.495,2.213,3.259,1.645,heart,0,3.0,2.0,7.0,1,0,1,0
2026,1H,6,2026-06-20,L,Sinker,0.858,2.037,3.259,1.645,edge_out,1,3.0,2.0,6.0,0,0,0,0
2026,1H,6,2026-06-20,L,Sinker,0.547,2.363,3.259,1.645,heart,1,3.0,1.0,5.0,0,0,1,0
2026,1H,6,2026-06-20,L,Sinker,0.804,2.721,3.259,1.645,edge_in,0,3.0,0.0,4.0,0,0,1,0
2026,1H,6,2026-06-20,L,Sinker,-0.914,1.441,3.259,1.645,edge_out,0,2.0,0.0,3.0,0,0,0,0
2026,1H,6,2026-06-20,L,Slider,1.413,2.935,3.259,1.645,beyond,0,1.0,0.0,2.0,0,0,0,0
2026,1H,6,2026-06-20,L,Sinker,-0.769,1.395,3.259,1.645,beyond,0,0.0,0.0,1.0,0,0,0,0
2026,1H,6,2026-06-20,R,Changeup,0.145,2.447,3.121,1.575,heart,0,3.0,2.0,7.0,1,0,1,0
2026,1H,6,2026-06-20,R,Sinker,-0.752,2.076,3.121,1.575,edge_in,1,3.0,2.0,6.0,0,0,1,0
2026,1H,6,2026-06-20,R,Sinker,0.731,2.819,3.121,1.575,edge_in,1,3.0,1.0,5.0,0,0,1,0
2026,1H,6,2026-06-20,R,Sinker,-0.137,1.229,3.121,1.575,beyond,0,2.0,1.0,4.0,0,0,0,0
2026,1H,6,2026-06-20,R,Changeup,1.894,3.392,3.121,1.575,beyond,0,1.0,1.0,3.0,0,0,0,0
2026,1H,6,2026-06-20,R,Slider,0.811,1.172,3.121,1.575,beyond,0,0.0,1.0,2.0,0,0,0,0
2026,1H,6,2026-06-20,R,Sinker,0.445,3.309,3.121,1.575,edge_out,0,0.0,0.0,1.0,0,0,0,0
2026,1H,6,2026-06-20,R,Changeup,0.344,1.398,3.179,1.604,edge_out,1,1.0,2.0,4.0,1,0,0,0
2026,1H,6,2026-06-20,R,Changeup,0.364,-0.079,3.179,1.604,beyond,0,0.0,2.0,3.0,0,0,0,0
2026,1H,6,2026-06-20,R,Changeup,0.876,1.208,3.179,1.604,beyond,1,0.0,1.0,2.0,0,0,0,1
2026,1H,6,2026-06-20,R,Changeup,0.168,1.602,3.179,1.604,edge_out,1,0.0,0.0,1.0,0,0,1,0
2026,1H,6,2026-06-20,R,Slider,-1.001,1.02,3.34,1.686,beyond,1,1.0,2.0,6.0,1,0,0,1
2026,1H,6,2026-06-20,R,Changeup,1.205,1.407,3.34,1.686,beyond,1,1.0,2.0,5.0,0,0,0,0
2026,1H,6,2026-06-20,R,Changeup,1.221,1.582,3.34,1.686,beyond,1,1.0,2.0,4.0,0,0,0,0
2026,1H,6,2026-06-20,R,Changeup,-0.194,2.478,3.34,1.686,heart,0,1.0,1.0,3.0,0,0,1,0
2026,1H,6,2026-06-20,R,Changeup,0.959,1.272,3.34,1.686,beyond,0,0.0,1.0,2.0,0,0,0,0
2026,1H,6,2026-06-20,R,Sinker,0.781,2.01,3.34,1.686,edge_in,0,0.0,0.0,1.0,0,0,1,0
2026,1H,6,2026-06-20,R,Sinker,0.847,2.333,3.121,1.575,edge_out,1,0.0,1.0,2.0,1,0,0,0
2026,1H,6,2026-06-20,R,Sinker,0.579,2.275,3.121,1.575,heart,1,0.0,0.0,1.0,0,0,1,1
2026,1H,6,2026-06-20,R,Changeup,-1.688,0.838,3.386,1.709,beyond,0,3.0,2.0,8.0,1,1,0,0
2026,1H,6,2026-06-20,R,Sinker,-0.157,1.978,3.386,1.709,heart,1,3.0,2.0,7.0,0,0,1,0
2026,1H,6,2026-06-20,R,Changeup,0.647,1.861,3.386,1.709,edge_in,1,3.0,2.0,6.0,0,0,1,0
2026,1H,6,2026-06-20,R,Changeup,2.51,3.273,3.386,1.709,beyond,0,2.0,2.0,5.0,0,0,0,0
2026,1H,6,2026-06-20,R,Changeup,0.167,1.571,3.386,1.709,edge_out,0,1.0,2.0,4.0,0,0,0,0
2026,1H,6,2026-06-20,R,Changeup,0.209,1.314,3.386,1.709,beyond,1,1.0,1.0,3.0,0,0,0,1
2026,1H,6,2026-06-20,R,Sinker,0.898,2.153,3.386,1.709,edge_out,0,0.0,1.0,2.0,0,0,0,0
2026,1H,6,2026-06-20,R,Sinker,-0.446,2.107,3.386,1.709,heart,0,0.0,0.0,1.0,0,0,1,0
2026,1H,6,2026-06-20,R,Sinker,0.452,2.607,3.212,1.621,heart,1,0.0,0.0,1.0,1,0,1,0
2026,1H,6,2026-06-20,L,Sinker,-0.165,2.513,3.259,1.645,heart,1,1.0,1.0,3.0,1,0,1,0
2026,1H,6,2026-06-20,L,Sinker,0.453,1.351,3.259,1.645,beyond,0,0.0,1.0,2.0,0,0,0,0
2026,1H,6,2026-06-20,L,Sinker,-0.017,2.739,3.259,1.645,heart,0,0.0,0.0,1.0,0,0,1,0
2026,1H,6,2026-06-20,R,Sinker,0.546,2.56,3.162,1.596,heart,1,0.0,0.0,1.0,1,0,1,0
2026,1H,6,2026-06-20,L,Sinker,0.172,2.028,3.259,1.645,heart,1,3.0,2.0,6.0,1,0,1,1
2026,1H,6,2026-06-20,L,Changeup,0.35,0.818,3.259,1.645,beyond,0,2.0,2.0,5.0,0,0,0,0
2026,1H,6,2026-06-20,L,Sinker,1.181,3.886,3.259,1.645,beyond,0,1.0,2.0,4.0,0,0,0,0
2026,1H,6,2026-06-20,L,Slider,0.252,1.842,3.259,1.645,edge_in,1,1.0,1.0,3.0,0,0,1,1
2026,1H,6,2026-06-20,L,Slider,-0.446,3.305,3.259,1.645,edge_out,0,0.0,1.0,2.0,0,0,1,0
2026,1H,6,2026-06-20,L,Sinker,0.765,2.32,3.259,1.645,edge_in,1,0.0,0.0,1.0,0,0,1,0
2026,1H,6,2026-06-14,R,Sinker,-0.18,2.092,3.214,1.622,heart,1,3.0,2.0,8.0,1,0,1,0
2026,1H,6,2026-06-14,R,Changeup,-0.025,1.318,3.214,1.622,beyond,0,2.0,2.0,7.0,0,0,0,0
2026,1H,6,2026-06-14,R,Sinker,-1.509,0.691,3.214,1.622,beyond,0,1.0,2.0,6.0,0,0,0,0
2026,1H,6,2026-06-14,R,Changeup,0.06,1.59,3.214,1.622,edge_out,1,1.0,2.0,5.0,0,0,1,0
2026,1H,6,2026-06-14,R,Sinker,0.898,2.992,3.214,1.622,edge_out,1,1.0,2.0,4.0,0,0,0,0
2026,1H,6,2026-06-14,R,Sinker,0.098,2.87,3.214,1.622,heart,1,1.0,1.0,3.0,0,0,1,1
2026,1H,6,2026-06-14,R,Sinker,0.365,2.059,3.214,1.622,heart,1,1.0,0.0,2.0,0,0,1,0
2026,1H,6,2026-06-14,R,Sinker,-1.214,1.256,3.214,1.622,beyond,0,0.0,0.0,1.0,0,0,0,0
2026,1H,6,2026-06-14,L,Sinker,0.264,2.361,3.293,1.662,heart,1,1.0,0.0,2.0,1,0,1,0
2026,1H,6,2026-06-14,L,Slider,0.296,1.123,3.293,1.662,beyond,0,0.0,0.0,1.0,0,0,0,0
2026,1H,6,2026-06-14,R,Sinker,-0.823,2.036,3.087,1.558,edge_in,1,1.0,2.0,5.0,1,0,1,0
2026,1H,6,2026-06-14,R,Changeup,0.741,1.705,3.087,1.558,edge_in,1,1.0,2.0,4.0,0,0,1,0
2026,1H,6,2026-06-14,R,Changeup,-0.676,1.745,3.087,1.558,edge_in,1,1.0,1.0,3.0,0,0,1,0
2026,1H,6,2026-06-14,R,Sinker,0.891,2.572,3.087,1.558,edge_out,0,1.0,0.0,2.0,0,0,0,0
2026,1H,6,2026-06-14,R,Sinker,-1.099,1.861,3.087,1.558,beyond,0,0.0,0.0,1.0,0,0,0,0
2026,1H,6,2026-06-14,R,Slider,0.384,1.827,3.311,1.671,edge_in,1,2.0,2.0,5.0,1,0,1,0
2026,1H,6,2026-06-14,R,Changeup,1.726,2.5,3.311,1.671,beyond,0,1.0,2.0,4.0,0,0,0,0
2026,1H,6,2026-06-14,R,Changeup,0.01,0.429,3.311,1.671,beyond,0,0.0,2.0,3.0,0,0,0,0
2026,1H,6,2026-06-14,R,Sinker,0.326,2.535,3.311,1.671,heart,1,0.0,1.0,2.0,0,0,1,0
2026,1H,6,2026-06-14,R,Changeup,-0.52,1.864,3.311,1.671,edge_in,0,0.0,0.0,1.0,0,0,1,0
2026,1H,6,2026-06-14,R,Changeup,0.091,2.658,3.133,1.581,heart,1,1.0,1.0,3.0,1,0,1,0
2026,1H,6,2026-06-14,R,Sinker,0.985,2.504,3.133,1.581,edge_out,0,0.0,1.0,2.0,0,0,0,0
2026,1H,6,2026-06-14,R,Sinker,0.059,2.931,3.133,1.581,edge_in,1,0.0,0.0,1.0,0,0,1,0
2026,1H,6,2026-06-14,R,Sinker,1.843,3.388,3.128,1.579,beyond,0,3.0,1.0,5.0,1,1,0,0
2026,1H,6,2026-06-14,R,Changeup,2.273,2.981,3.128,1.579,beyond,0,2.0,1.0,4.0,0,0,0,0
2026,1H,6,2026-06-14,R,Changeup,-0.819,-0.21,3.128,1.579,beyond,0,1.0,1.0,3.0,0,0,0,0
2026,1H,6,2026-06-14,R,Sinker,-0.923,1.434,3.128,1.579,edge_out,0,0.0,1.0,2.0,0,0,0,0
2026,1H,6,2026-06-14,R,Sinker,-0.087,1.777,3.128,1.579,edge_in,0,0.0,0.0,1.0,0,0,1,0
2026,1H,6,2026-06-14,R,Changeup,0.897,2.175,3.238,1.634,edge_out,1,1.0,2.0,4.0,1,0,0,0
2026,1H,6,2026-06-14,R,Changeup,-0.509,1.336,3.238,1.634,beyond,1,1.0,1.0,3.0,0,0,0,0
2026,1H,6,2026-06-14,R,Changeup,-0.947,1.417,3.238,1.634,beyond,0,0.0,1.0,2.0,0,0,0,0
2026,1H,6,2026-06-14,R,Sinker,-0.126,1.57,3.238,1.634,edge_out,1,0.0,0.0,1.0,0,0,1,0
2026,1H,6,2026-06-14,L,Changeup,0.568,0.961,3.135,1.582,beyond,1,2.0,2.0,5.0,1,0,0,1
2026,1H,6,2026-06-14,L,Sinker,0.938,2.187,3.135,1.582,edge_out,1,2.0,1.0,4.0,0,0,0,0
2026,1H,6,2026-06-14,L,Slider,-0.317,1.355,3.135,1.582,edge_out,1,2.0,0.0,3.0,0,0,0,1
2026,1H,6,2026-06-14,L,Sinker,-0.981,1.389,3.135,1.582,edge_out,0,1.0,0.0,2.0,0,0,0,0
2026,1H,6,2026-06-14,L,Sinker,-1.272,2.132,3.135,1.582,beyond,0,0.0,0.0,1.0,0,0,0,0
2026,1H,6,2026-06-14,R,Sinker,0.128,3.096,3.137,1.583,edge_in,1,2.0,1.0,4.0,1,0,1,0
2026,1H,6,2026-06-14,R,Changeup,-0.497,0.693,3.137,1.583,beyond,0,1.0,1.0,3.0,0,0,0,0
2026,1H,6,2026-06-14,R,Sinker,-0.285,2.425,3.137,1.583,heart,0,1.0,0.0,2.0,0,0,1,0
2026,1H,6,2026-06-14,R,Sinker,-0.599,0.618,3.137,1.583,beyond,0,0.0,0.0,1.0,0,0,0,0
2026,1H,6,2026-06-14,R,Slider,-0.341,2.377,3.214,1.622,heart,1,1.0,0.0,2.0,1,0,1,0
2026,1H,6,2026-06-14,R,Changeup,0.677,1.176,3.214,1.622,beyond,0,0.0,0.0,1.0,0,0,0,0
2026,1H,6,2026-06-14,L,Slider,-1.3,1.234,3.293,1.662,beyond,1,1.0,2.0,4.0,1,0,0,1
2026,1H,6,2026-06-14,L,Slider,-1.535,0.888,3.293,1.662,beyond,0,0.0,2.0,3.0,0,0,0,0
2026,1H,6,2026-06-14,L,Sinker,0.409,3.115,3.293,1.662,edge_in,1,0.0,1.0,2.0,0,0,1,1
2026,1H,6,2026-06-14,L,Sinker,0.972,1.994,3.293,1.662,edge_out,1,0.0,0.0,1.0,0,0,0,1
2026,1H,6,2026-06-14,R,Slider,0.054,2.098,3.087,1.558,heart,1,0.0,0.0,1.0,1,0,1,0
2026,1H,6,2026-06-14,R,Sinker,0.906,2.416,3.311,1.671,edge_out,1,3.0,0.0,4.0,1,0,0,0
2026,1H,6,2026-06-14,R,Sinker,1.124,2.981,3.311,1.671,beyond,0,2.0,0.0,3.0,0,0,0,0
2026,1H,6,2026-06-14,R,Slider,0.198,1.31,3.311,1.671,beyond,0,1.0,0.0,2.0,0,0,0,0
2026,1H,6,2026-06-14,R,Changeup,1.214,3.407,3.311,1.671,beyond,0,0.0,0.0,1.0,0,0,0,0
2026,1H,6,2026-06-14,R,Changeup,1.392,2.606,3.133,1.581,beyond,1,0.0,2.0,5.0,1,0,0,0
2026,1H,6,2026-06-14,R,Sinker,0.894,2.466,3.133,1.581,edge_out,1,0.0,2.0,4.0,0,0,0,0
2026,1H,6,2026-06-14,R,Changeup,0.726,0.984,3.133,1.581,beyond,1,0.0,2.0,3.0,0,0,0,0
2026,1H,6,2026-06-14,R,Changeup,1.126,2.223,3.133,1.581,beyond,1,0.0,1.0,2.0,0,0,0,0
2026,1H,6,2026-06-14,R,Slider,0.77,2.765,3.133,1.581,edge_in,0,0.0,0.0,1.0,0,0,1,0
2026,1H,6,2026-06-14,R,Slider,0.057,1.338,3.128,1.579,edge_out,1,1.0,0.0,2.0,1,0,0,0
2026,1H,6,2026-06-14,R,Sinker,1.08,2.873,3.128,1.579,beyond,0,0.0,0.0,1.0,0,0,0,0
2026,1H,6,2026-06-14,R,Changeup,-0.015,1.203,3.238,1.634,beyond,1,0.0,2.0,4.0,1,0,0,0
2026,1H,6,2026-06-14,R,Slider,-1.06,1.623,3.238,1.634,edge_out,1,0.0,2.0,3.0,0,0,0,0
2026,1H,6,2026-06-14,R,Sinker,-0.352,2.319,3.238,1.634,heart,1,0.0,1.0,2.0,0,0,1,0
2026,1H,6,2026-06-14,R,Changeup,0.34,1.642,3.238,1.634,edge_in,0,0.0,0.0,1.0,0,0,1,0
2026,1H,6,2026-06-14,L,Sinker,0.256,2.182,3.135,1.582,heart,1,0.0,1.0,2.0,1,0,1,0
2026,1H,6,2026-06-14,L,Sinker,-0.279,1.948,3.135,1.582,heart,0,0.0,0.0,1.0,0,0,1,0
2026,1H,6,2026-06-14,R,Sinker,0.2,2.74,3.137,1.583,heart,1,0.0,0.0,1.0,1,0,1,0
2026,1H,6,2026-06-14,R,Slider,0.062,0.929,3.214,1.622,beyond,1,3.0,2.0,8.0,1,0,0,1
2026,1H,6,2026-06-14,R,Sinker,0.333,1.097,3.214,1.622,beyond,1,3.0,2.0,7.0,0,0,0,0
2026,1H,6,2026-06-14,R,Changeup,0.421,1.994,3.214,1.622,heart,1,3.0,2.0,6.0,0,0,1,0
2026,1H,6,2026-06-14,R,Slider,-1.117,0.95,3.214,1.622,beyond,0,2.0,2.0,5.0,0,0,0,0
2026,1H,6,2026-06-14,R,Changeup,1.853,1.719,3.214,1.622,beyond,0,1.0,2.0,4.0,0,0,0,0
2026,1H,6,2026-06-14,R,Changeup,0.516,0.996,3.214,1.622,beyond,0,0.0,2.0,3.0,0,0,0,0
2026,1H,6,2026-06-14,R,Changeup,0.683,1.414,3.214,1.622,edge_out,0,0.0,1.0,2.0,0,0,0,0
2026,1H,6,2026-06-14,R,Changeup,0.304,2.01,3.214,1.622,heart,0,0.0,0.0,1.0,0,0,1,0
2026,1H,6,2026-06-14,L,Sinker,0.877,2.815,3.293,1.662,edge_out,1,1.0,0.0,2.0,1,0,0,0
2026,1H,6,2026-06-14,L,Sinker,1.203,2.591,3.293,1.662,beyond,0,0.0,0.0,1.0,0,0,0,0
2026,1H,6,2026-06-14,R,Changeup,1.041,2.164,3.087,1.558,edge_out,1,2.0,2.0,5.0,1,0,0,0
2026,1H,6,2026-06-14,R,Changeup,-0.396,0.389,3.087,1.558,beyond,0,1.0,2.0,4.0,0,0,0,0
2026,1H,6,2026-06-14,R,Changeup,0.088,1.055,3.087,1.558,beyond,1,1.0,1.0,3.0,0,0,0,1
